"","site","date","MeanT_Ambient","MeanT_Tire","MinT_Ambient","MinT_Tire","MeanD","MinD","snow_depth","snow_FAC","snow_FAC10","Location"
"1473",3,2019-03-23,2.9375,4.8125,-6.5,-4.5,1.875,2,0,"none","none","New Berlin"
"1474",3,2019-03-24,5.625,5.875,1,1.5,0.25,0.5,0,"none","none","New Berlin"
"1475",3,2019-03-25,1.3125,2.6875,-3,-2.5,1.375,0.5,0,"none","none","New Berlin"
"1476",3,2019-03-26,1.5,3.75,-7.5,-5.5,2.25,2,0,"none","none","New Berlin"
"1477",3,2019-03-27,5.625,5.875,-1,-0.5,0.25,0.5,0,"none","none","New Berlin"
"1478",3,2019-03-28,11.375,12.0625,7,7,0.6875,0,0,"none","none","New Berlin"
"1479",3,2019-03-29,6.8125,8,0.5,1,1.1875,0.5,0,"none","none","New Berlin"
"1480",3,2019-03-30,3.6875,4.875,1,2,1.1875,1,0,"none","none","New Berlin"
"1481",3,2019-03-31,-0.5625,1,-6.5,-6,1.5625,0.5,0,"none","none","New Berlin"
"1482",3,2019-04-01,1.25,1.875,-5,-4,0.625,1,0,"none","none","New Berlin"
"1483",3,2019-04-02,6.4375,6.875,3.5,3.5,0.4375,0,0,"none","none","New Berlin"
"1484",3,2019-04-03,7.5625,9.3125,-0.5,0,1.75,0.5,0,"none","none","New Berlin"
"1485",3,2019-04-04,5,5.1875,3,3.5,0.1875,0.5,0,"none","none","New Berlin"
"1486",3,2019-04-05,7.6875,8.4375,2,2,0.75,0,0,"none","none","New Berlin"
"1487",3,2019-04-06,9.9375,10,6,5.5,0.0625,-0.5,0,"none","none","New Berlin"
"1488",3,2019-04-07,11,11.0625,6.5,6.5,0.0625,0,0,"none","none","New Berlin"
"1489",3,2019-04-08,15.5,17.3125,8.5,8,1.8125,-0.5,0,"none","none","New Berlin"
"1490",3,2019-04-09,14.125,15.625,6,6,1.5,0,0,"none","none","New Berlin"
"1491",3,2019-04-10,1.375,1.875,-0.5,0,0.5,0.5,0,"none","none","New Berlin"
"1492",3,2019-04-11,1,1.375,-0.5,0,0.375,0.5,16,"lesser",">100","New Berlin"
"1493",3,2019-04-12,4.0625,4.875,3,3.5,0.8125,0.5,0,"none","none","New Berlin"
"1494",3,2019-04-13,4,5.375,0,0,1.375,0,0,"none","none","New Berlin"
"1495",3,2019-04-14,0.8125,1.1875,-0.5,0,0.375,0.5,0,"none","none","New Berlin"
"1496",3,2019-04-15,8.1875,7.9375,-3.5,-2.5,-0.25,1,54,"lesser",">100","New Berlin"
"1497",3,2019-04-16,20.875,21.125,20,20,0.25,0,0,"none","none","New Berlin"
"1498",3,2019-04-17,19.6875,20,19.5,19.5,0.3125,0,0,"none","none","New Berlin"
"1499",3,2019-04-18,19.875,20.1875,19.5,19.5,0.3125,0,0,"none","none","New Berlin"
"1500",3,2019-04-19,20.6875,20.75,20,20,0.0625,0,0,"none","none","New Berlin"
"1501",3,2019-04-20,19.5,19.875,19,19,0.375,0,0,"none","none","New Berlin"
"1502",3,2019-04-21,19,19.0625,19,19,0.0625,0,0,"none","none","New Berlin"
"1503",3,2019-04-22,19.125,19.3125,18.5,19,0.1875,0.5,0,"none","none","New Berlin"
"1504",3,2019-04-23,19.375,19.4375,19,19,0.0625,0,0,"none","none","New Berlin"
"1505",3,2019-04-24,20.6875,21,19,19,0.3125,0,0,"none","none","New Berlin"
"1506",3,2019-04-25,22.625,23.25,21.5,22,0.625,0.5,0,"none","none","New Berlin"
"1507",3,2019-04-26,26.4375,24.1875,24.5,22.5,-2.25,-2,0,"none","none","New Berlin"
"1508",3,2019-04-27,27.3125,24.5,26.5,24,-2.8125,-2.5,0,"none","none","New Berlin"
"1509",3,2019-04-28,27.1875,24.3125,26.5,23.5,-2.875,-3,47,"lesser",">100","New Berlin"
"1510",3,2019-04-29,24.125,22.625,20,20,-1.5,0,0,"none","none","New Berlin"
"1511",3,2019-04-30,22.5,22.6666666666667,21.5,22,0.166666666666668,0.5,0,"none","none","New Berlin"
"1512",4,2018-11-14,-0.375,2.8125,-7.5,-7.5,3.1875,0,0,"none","none","SCCMAD"
"1513",4,2018-11-15,-0.1875,0.5,-3,-3,0.6875,0,0,"none","none","SCCMAD"
"1514",4,2018-11-16,1.4375,2.4375,-2.5,-2,1,0.5,50,"lesser",">100","SCCMAD"
"1515",4,2018-11-17,1.9375,2.3125,1,1.5,0.375,0.5,3,"lesser",">100","SCCMAD"
"1516",4,2018-11-18,1.875,2.6875,-1.5,-3,0.8125,-1.5,19,"lesser",">100","SCCMAD"
"1517",4,2018-11-19,-0.875,0.75,-5,-5.5,1.625,-0.5,24,"lesser",">100","SCCMAD"
"1518",4,2018-11-20,1.4375,2.4375,-1.5,-1,1,0.5,4,"lesser",">100","SCCMAD"
"1519",4,2018-11-21,0.6875,1.625,-2.5,-1.5,0.9375,1,0,"none","none","SCCMAD"
"1520",4,2018-11-22,1.5625,1.75,-2.5,-3,0.1875,-0.5,0,"none","none","SCCMAD"
"1521",4,2018-11-23,4.75,5.4375,0.5,0,0.6875,-0.5,0,"none","none","SCCMAD"
"1522",4,2018-11-24,6.8125,6.625,4,2,-0.1875,-2,0,"none","none","SCCMAD"
"1523",4,2018-11-25,3.25,3.3125,2,1.5,0.0625,-0.5,0,"none","none","SCCMAD"
"1524",4,2018-11-26,-1.4375,-0.5,-3.5,-2.5,0.9375,1,26,"lesser",">100","SCCMAD"
"1525",4,2018-11-27,-4.875,-3.75,-7.5,-6.5,1.125,1,131,"lesser",">200","SCCMAD"
"1526",4,2018-11-28,-4.6875,-3.5625,-7,-7.5,1.125,-0.5,120,"lesser",">200","SCCMAD"
"1527",4,2018-11-29,0.625,1.6875,-3,-2.5,1.0625,0.5,71,"lesser",">100","SCCMAD"
"1528",4,2018-11-30,3.5625,3.75,-1,0,0.1875,1,67,"lesser",">100","SCCMAD"
"1529",4,2018-12-01,3.125,3.9375,0.5,1.5,0.8125,1,65,"lesser",">100","SCCMAD"
"1530",4,2018-12-02,6.0625,6.125,3.5,3,0.0625,-0.5,0,"none","none","SCCMAD"
"1531",4,2018-12-03,1.1875,1.9375,-0.5,0,0.75,0.5,0,"none","none","SCCMAD"
"1532",4,2018-12-04,-0.75,0.0625,-1.5,-1,0.8125,0.5,0,"none","none","SCCMAD"
"1533",4,2018-12-05,-2.1875,-1.375,-3.5,-3,0.8125,0.5,0,"none","none","SCCMAD"
"1534",4,2018-12-06,0.3125,0.1875,-4,-5.5,-0.125,-1.5,0,"none","none","SCCMAD"
"1535",4,2018-12-07,-4.375,-3.375,-9.5,-9,1,0.5,0,"none","none","SCCMAD"
"1536",4,2018-12-08,-3.25,-3.125,-8,-8,0.125,0,0,"none","none","SCCMAD"
"1537",4,2018-12-09,-1.6875,-1.25,-10,-10,0.4375,0,0,"none","none","SCCMAD"
"1538",4,2018-12-10,-3.0625,-1.375,-10,-9,1.6875,1,0,"none","none","SCCMAD"
"1539",4,2018-12-11,0.1875,1.5,-5,-5,1.3125,0,0,"none","none","SCCMAD"
"1540",4,2018-12-12,2.5625,3.5625,-2,-2,1,0,0,"none","none","SCCMAD"
"1541",4,2018-12-13,2.625,3,-5.5,-5,0.375,0.5,0,"none","none","SCCMAD"
"1542",4,2018-12-14,4.0625,4.875,3,3.5,0.8125,0.5,0,"none","none","SCCMAD"
"1543",4,2018-12-15,5.0625,6.875,0,0.5,1.8125,0.5,0,"none","none","SCCMAD"
"1544",4,2018-12-16,4.3125,5,-2.5,-2.5,0.6875,0,0,"none","none","SCCMAD"
"1545",4,2018-12-17,4.8125,5.6875,-1.5,-2,0.875,-0.5,0,"none","none","SCCMAD"
"1546",4,2018-12-18,1.625,2.625,-5,-4.5,1,0.5,0,"none","none","SCCMAD"
"1547",4,2018-12-19,5.6875,6.6875,0.5,-0.5,1,-1,0,"none","none","SCCMAD"
"1548",4,2018-12-20,7,7.0625,6,5.5,0.0625,-0.5,0,"none","none","SCCMAD"
"1549",4,2018-12-21,1.6875,1.8125,0,0.5,0.125,0.5,0,"none","none","SCCMAD"
"1550",4,2018-12-22,0,1.3125,-1,-0.5,1.3125,0.5,0,"none","none","SCCMAD"
"1551",4,2018-12-23,2.3125,3,0,0,0.6875,0,0,"none","none","SCCMAD"
"1552",4,2018-12-24,1.0625,1.6875,-5,-4,0.625,1,0,"none","none","SCCMAD"
"1553",4,2018-12-25,2.375,4.0625,-3,-3,1.6875,0,0,"none","none","SCCMAD"
"1554",4,2018-12-26,3.4375,5.0625,-4.5,-4.5,1.625,0,0,"none","none","SCCMAD"
"1555",4,2018-12-27,6.0625,6.375,4.5,3.5,0.3125,-1,0,"none","none","SCCMAD"
"1556",4,2018-12-28,4.3125,4.3125,-1,-1,0,0,0,"none","none","SCCMAD"
"1557",4,2018-12-29,-1.8125,-1.1875,-2.5,-2.5,0.625,0,0,"none","none","SCCMAD"
"1558",4,2018-12-30,-0.9375,0,-7,-6,0.9375,1,4,"lesser",">100","SCCMAD"
"1559",4,2018-12-31,2.125,2.3125,0,0,0.1875,0,0,"none","none","SCCMAD"
"1560",4,2019-01-01,-0.1875,0.5,-2,-1.5,0.6875,0.5,0,"none","none","SCCMAD"
"1561",4,2019-01-02,-1.5625,-0.875,-2,-1.5,0.6875,0.5,0,"none","none","SCCMAD"
"1562",4,2019-01-03,1.0625,2.0625,-5,-4.5,1,0.5,0,"none","none","SCCMAD"
"1563",4,2019-01-04,6.0625,6.8125,-0.5,-1.5,0.75,-1,0,"none","none","SCCMAD"
"1564",4,2019-01-05,6.3125,7.3125,-1.5,-2.5,1,-1,0,"none","none","SCCMAD"
"1565",4,2019-01-06,4.0625,4.5,2,2,0.4375,0,0,"none","none","SCCMAD"
"1566",4,2019-01-07,7.1875,7.1875,4,4,0,0,0,"none","none","SCCMAD"
"1567",4,2019-01-08,6.0625,6.25,2.5,1.5,0.1875,-1,0,"none","none","SCCMAD"
"1568",4,2019-01-09,-4.75,-4.0625,-6,-6.5,0.6875,-0.5,0,"none","none","SCCMAD"
"1569",4,2019-01-10,-6.6875,-5.75,-9.5,-9.5,0.9375,0,0,"none","none","SCCMAD"
"1570",4,2019-01-11,-2.9375,-1.625,-7,-5,1.3125,2,0,"none","none","SCCMAD"
"1571",4,2019-01-12,-1.625,-1.1875,-2,-1.5,0.4375,0.5,0,"none","none","SCCMAD"
"1572",4,2019-01-13,-0.9375,-0.75,-2.5,-3.5,0.1875,-1,47,"lesser",">100","SCCMAD"
"1573",4,2019-01-14,-4.625,-3.9375,-9.5,-8.5,0.6875,1,51,"lesser",">100","SCCMAD"
"1574",4,2019-01-15,-3.25,-2.5625,-5,-4,0.6875,1,54,"lesser",">100","SCCMAD"
"1575",4,2019-01-16,0.625,1.0625,-1,-1,0.4375,0,50,"lesser",">100","SCCMAD"
"1576",4,2019-01-17,-0.0625,0.6875,-2,-1.5,0.75,0.5,42,"lesser",">100","SCCMAD"
"1577",4,2019-01-18,-0.4375,-0.0625,-1,-1,0.375,0,41,"lesser",">100","SCCMAD"
"1578",4,2019-01-19,-3.125,-2.5,-4.5,-4,0.625,0.5,47,"lesser",">100","SCCMAD"
"1579",4,2019-01-20,-6.9375,-7.375,-14,-11,-0.4375,3,96,"lesser",">100","SCCMAD"
"1580",4,2019-01-21,-8.8125,-8.375,-14.5,-11.5,0.4375,3,110,"lesser",">200","SCCMAD"
"1581",4,2019-01-22,-5.75,-4.625,-11.5,-10,1.125,1.5,85,"lesser",">100","SCCMAD"
"1582",4,2019-01-23,-0.5625,-0.8125,-5.5,-5.5,-0.25,0,91,"lesser",">100","SCCMAD"
"1583",4,2019-01-24,-7.875,-7.4375,-11.5,-12.5,0.4375,-1,63,"lesser",">100","SCCMAD"
"1584",4,2019-01-25,-14.8125,-13.25,-20,-18.5,1.5625,1.5,63,"lesser",">100","SCCMAD"
"1585",4,2019-01-26,-11.875,-10.375,-20,-18,1.5,2,61,"lesser",">100","SCCMAD"
"1586",4,2019-01-27,-10.3125,-9.3125,-19.5,-17,1,2.5,74,"lesser",">100","SCCMAD"
"1587",4,2019-01-28,-5.6875,-5.25,-11.5,-10,0.4375,1.5,73,"lesser",">100","SCCMAD"
"1588",4,2019-01-29,-13.8125,-13.5,-19,-18.5,0.3125,0.5,194,"lesser",">200","SCCMAD"
"1589",4,2019-01-30,-22.8125,-22.75,-29.5,-27,0.0625,2.5,188,"lesser",">200","SCCMAD"
"1590",4,2019-01-31,-20.4375,-19.25,-28.5,-26,1.1875,2.5,168,"lesser",">200","SCCMAD"
"1591",4,2019-02-01,-7.875,-6.625,-17,-13,1.25,4,174,"lesser",">200","SCCMAD"
"1592",4,2019-02-02,-1.0625,-1.375,-10,-8.5,-0.3125,1.5,170,"lesser",">200","SCCMAD"
"1593",4,2019-02-03,6.375,6.4375,2.5,2.5,0.0625,0,145,"lesser",">200","SCCMAD"
"1594",4,2019-02-04,8,7.5,2.5,2.5,-0.5,0,0,"none","none","SCCMAD"
"1595",4,2019-02-05,-0.1875,0.5625,-2,-1.5,0.75,0.5,0,"none","none","SCCMAD"
"1596",4,2019-02-06,1.4375,2.4375,0,0.5,1,0.5,41,"lesser",">100","SCCMAD"
"1597",4,2019-02-07,1.5625,1.8125,-5,-6.5,0.25,-1.5,4,"lesser",">100","SCCMAD"
"1598",4,2019-02-08,-10,-8.8125,-14.5,-13,1.1875,1.5,0,"none","none","SCCMAD"
"1599",4,2019-02-09,-5.6875,-3.875,-14,-14.5,1.8125,-0.5,0,"none","none","SCCMAD"
"1600",4,2019-02-10,-3.875,-2.5,-7,-5,1.375,2,0,"none","none","SCCMAD"
"1601",4,2019-02-11,-1.3125,-0.5625,-2.5,-2,0.75,0.5,11,"lesser",">100","SCCMAD"
"1602",4,2019-02-12,-0.625,-0.375,-3,-3,0.25,0,14,"lesser",">100","SCCMAD"
"1603",4,2019-02-13,-5.0625,-2.9375,-11,-9.5,2.125,1.5,35,"lesser",">100","SCCMAD"
"1604",4,2019-02-14,4.3125,4.875,-2.5,-1.5,0.5625,1,36,"lesser",">100","SCCMAD"
"1605",4,2019-02-15,-3.3125,-1.3125,-10.5,-9,2,1.5,0,"none","none","SCCMAD"
"1606",4,2019-02-16,-4.4375,-3,-8,-7,1.4375,1,0,"none","none","SCCMAD"
"1607",4,2019-02-17,-3,-2.25,-4,-3.5,0.75,0.5,0,"none","none","SCCMAD"
"1608",4,2019-02-18,-2.1875,-1.625,-4,-3.5,0.5625,0.5,14,"lesser",">100","SCCMAD"
"1609",4,2019-02-19,-1.5625,2,-8.5,-9.5,3.5625,-1,34,"lesser",">100","SCCMAD"
"1610",4,2019-02-20,0,0.5625,-2,-1.5,0.5625,0.5,39,"lesser",">100","SCCMAD"
"1611",4,2019-02-21,1.5625,3.1875,-2,-2.5,1.625,-0.5,33,"lesser",">100","SCCMAD"
"1612",4,2019-02-22,2.5625,5.5625,-5,-5.5,3,-0.5,0,"none","none","SCCMAD"
"1613",4,2019-02-23,2.25,3.125,1.5,1.5,0.875,0,0,"none","none","SCCMAD"
"1614",4,2019-02-24,1.5625,1.1875,-6.5,-7,-0.375,-0.5,0,"none","none","SCCMAD"
"1615",4,2019-02-25,-6.4375,-3.0625,-12.5,-12.5,3.375,0,0,"none","none","SCCMAD"
"1616",4,2019-02-26,-4.9375,-3.5,-6.5,-5.5,1.4375,1,0,"none","none","SCCMAD"
"1617",4,2019-02-27,-2.8125,-0.9375,-4.5,-6,1.875,-1.5,0,"none","none","SCCMAD"
"1618",4,2019-02-28,-5.3125,-3.375,-10,-10,1.9375,0,0,"none","none","SCCMAD"
"1619",4,2019-03-01,-0.75,0.8125,-4.5,-5,1.5625,-0.5,0,"none","none","SCCMAD"
"1620",4,2019-03-02,0.0625,1.625,-1.5,-1.5,1.5625,0,0,"none","none","SCCMAD"
"1621",4,2019-03-03,-3.5,-1.8125,-8.5,-10,1.6875,-1.5,0,"none","none","SCCMAD"
"1622",4,2019-03-04,-11.625,-8.4375,-18,-17.5,3.1875,0.5,0,"none","none","SCCMAD"
"1623",4,2019-03-05,-8.25,-4.8125,-13,-12.5,3.4375,0.5,0,"none","none","SCCMAD"
"1624",4,2019-03-06,-5.4375,-2.375,-12.5,-13,3.0625,-0.5,0,"none","none","SCCMAD"
"1625",4,2019-03-07,-3.8125,-2.8125,-8,-9,1,-1,0,"none","none","SCCMAD"
"1626",4,2019-03-08,0.25,0.75,-7,-7.5,0.5,-0.5,0,"none","none","SCCMAD"
"1627",4,2019-03-09,1.5,1.75,-4,-4,0.25,0,0,"none","none","SCCMAD"
"1628",4,2019-03-10,3.1875,3.42857142857143,0.5,2,0.241071428571428,1.5,0,"none","none","SCCMAD"
"1629",4,2019-03-11,2.8125,4.375,-3,-3,1.5625,0,0,"none","none","SCCMAD"
"1630",4,2019-03-12,4.25,6.75,-5,-5.5,2.5,-0.5,0,"none","none","SCCMAD"
"1631",4,2019-03-13,8.75,8.6875,4,4.5,-0.0625,0.5,0,"none","none","SCCMAD"
"1632",4,2019-03-14,11.6875,13.1875,6.5,9,1.5,2.5,0,"none","none","SCCMAD"
"1633",4,2019-03-15,2.9375,3.875,2,3,0.9375,1,0,"none","none","SCCMAD"
"1634",4,2019-03-16,4.5,8.3125,-2,-3,3.8125,-1,0,"none","none","SCCMAD"
"1635",4,2019-03-17,4.25,6.0625,-3.5,-3,1.8125,0.5,0,"none","none","SCCMAD"
"1636",4,2019-03-18,3.8125,7.6875,-2.5,-3.5,3.875,-1,0,"none","none","SCCMAD"
"1637",4,2019-03-19,6.5,9.3125,-2.5,-3.5,2.8125,-1,0,"none","none","SCCMAD"
"1638",4,2019-03-20,4.9375,5.25,3.5,3,0.3125,-0.5,0,"none","none","SCCMAD"
"1639",4,2019-03-21,4.1875,5.4375,2.5,3,1.25,0.5,0,"none","none","SCCMAD"
"1640",4,2019-03-22,6.3125,10.5,0.5,0,4.1875,-0.5,0,"none","none","SCCMAD"
"1641",4,2019-03-23,7.0625,11.3125,-4,-4.5,4.25,-0.5,0,"none","none","SCCMAD"
"1642",4,2019-03-24,7,7.5625,4,4.5,0.5625,0.5,0,"none","none","SCCMAD"
"1643",4,2019-03-25,5.3125,9.875,1,0.5,4.5625,-0.5,0,"none","none","SCCMAD"
"1644",4,2019-03-26,5.6875,10.4375,-4,-4.5,4.75,-0.5,0,"none","none","SCCMAD"
"1645",4,2019-03-27,7.3125,7.8125,-4,-4.5,0.5,-0.5,0,"none","none","SCCMAD"
"1646",4,2019-03-28,12.125,13.875,7,7,1.75,0,0,"none","none","SCCMAD"
"1647",4,2019-03-29,9.875,12.5,6,5.5,2.625,-0.5,0,"none","none","SCCMAD"
"1648",4,2019-03-30,3.8125,5.6875,1.5,2.5,1.875,1,0,"none","none","SCCMAD"
"1649",4,2019-03-31,3.8125,8.5,-4.5,-5,4.6875,-0.5,0,"none","none","SCCMAD"
"1650",4,2019-04-01,4.5,4.5,-4.5,-4.5,0,0,0,"none","none","SCCMAD"
"1651",4,2019-04-02,8.3125,9.125,3,2.5,0.8125,-0.5,0,"none","none","SCCMAD"
"1652",4,2019-04-03,11.375,13.875,3,-0.5,2.5,-3.5,0,"none","none","SCCMAD"
"1653",4,2019-04-04,7.1875,8.125,5,6.5,0.9375,1.5,0,"none","none","SCCMAD"
"1654",4,2019-04-05,8.5625,10.375,4,4.5,1.8125,0.5,0,"none","none","SCCMAD"
"1655",4,2019-04-06,13.125,15.875,3.5,4,2.75,0.5,0,"none","none","SCCMAD"
"1656",4,2019-04-07,15.375,14.625,9.5,8,-0.75,-1.5,0,"none","none","SCCMAD"
"1657",4,2019-04-08,20.75,23.625,11,9.5,2.875,-1.5,0,"none","none","SCCMAD"
"1658",4,2019-04-09,19.6875,22.375,9.5,6.5,2.6875,-3,0,"none","none","SCCMAD"
"1659",4,2019-04-10,4.625,5.875,2.5,2.5,1.25,0,0,"none","none","SCCMAD"
"1660",4,2019-04-11,11.5625,13.0625,4,3.5,1.5,-0.5,0,"none","none","SCCMAD"
"1661",4,2019-04-12,10.6875,13.3125,7,6.5,2.625,-0.5,0,"none","none","SCCMAD"
"1662",4,2019-04-13,9.8125,12.3125,2.5,1,2.5,-1.5,0,"none","none","SCCMAD"
"1663",4,2019-04-14,1.9375,2.6875,0,0.5,0.75,0.5,0,"none","none","SCCMAD"
"1664",4,2019-04-15,10.75,10.8125,-0.5,-1,0.0625,-0.5,176,"lesser",">200","SCCMAD"
"1665",4,2019-04-16,20.9375,21.3125,19.5,20.5,0.375,1,0,"none","none","SCCMAD"
"1666",4,2019-04-17,19.625,20.1875,19.5,20,0.5625,0.5,0,"none","none","SCCMAD"
"1667",4,2019-04-18,19.875,20.3125,19.5,20,0.4375,0.5,0,"none","none","SCCMAD"
"1668",4,2019-04-19,20.1875,20.75,19.5,20.5,0.5625,1,0,"none","none","SCCMAD"
"1669",4,2019-04-20,19.4375,19.9375,19,19.5,0.5,0.5,0,"none","none","SCCMAD"
"1670",4,2019-04-21,19.0625,19.3125,19,19,0.25,0,0,"none","none","SCCMAD"
"1671",4,2019-04-22,19.0625,19.375,18.5,19,0.3125,0.5,0,"none","none","SCCMAD"
"1672",4,2019-04-23,19.4375,19.8125,19,19.5,0.375,0.5,0,"none","none","SCCMAD"
"1673",4,2019-04-24,20.5625,20.9375,19,19.5,0.375,0.5,0,"none","none","SCCMAD"
"1674",4,2019-04-25,22.9375,22.4375,21,21,-0.5,0,0,"none","none","SCCMAD"
"1675",4,2019-04-26,27.5,26.375,26,25,-1.125,-1,0,"none","none","SCCMAD"
"1676",4,2019-04-27,27.5625,26.5625,27.5,26,-1,-1.5,0,"none","none","SCCMAD"
"1677",4,2019-04-28,27.1875,26.1875,27,26,-1,-1,4,"lesser",">100","SCCMAD"
"1678",4,2019-04-29,24.5625,24.1875,20.5,21.5,-0.375,1,0,"none","none","SCCMAD"
"1679",4,2019-04-30,22.3333333333333,22.9285714285714,21.5,21.5,0.595238095238095,0,0,"none","none","SCCMAD"
"1680",5,2018-11-14,0.75,2.4375,-7,-6.5,1.6875,0.5,0,"none","none","SCCMAD"
"1681",5,2018-11-15,0.75,0.9375,-0.5,-0.5,0.1875,0,0,"none","none","SCCMAD"
"1682",5,2018-11-16,2.125,2.0625,-2.5,-2,-0.0625,0.5,49,"lesser",">100","SCCMAD"
"1683",5,2018-11-17,2.8125,2.375,2,1.5,-0.4375,-0.5,2,"lesser",">100","SCCMAD"
"1684",5,2018-11-18,2.5,3.5,-1,0.5,1,1.5,17,"lesser",">100","SCCMAD"
"1685",5,2018-11-19,-0.0625,0.375,-5,-5.5,0.4375,-0.5,24,"lesser",">100","SCCMAD"
"1686",5,2018-11-20,1.3125,3,-1,-1,1.6875,0,2,"lesser",">100","SCCMAD"
"1687",5,2018-11-21,1.9375,2,-2,-1.5,0.0625,0.5,0,"none","none","SCCMAD"
"1688",5,2018-11-22,2.3125,1.9375,-1.5,-2,-0.375,-0.5,0,"none","none","SCCMAD"
"1689",5,2018-11-23,5.5,4.625,1.5,0.5,-0.875,-1,0,"none","none","SCCMAD"
"1690",5,2018-11-24,7.25,6.875,4.5,5.5,-0.375,1,0,"none","none","SCCMAD"
"1691",5,2018-11-25,3.9375,3.375,2.5,2,-0.5625,-0.5,0,"none","none","SCCMAD"
"1692",5,2018-11-26,-0.875,-0.25,-3,-2.5,0.625,0.5,20,"lesser",">100","SCCMAD"
"1693",5,2018-11-27,-4.5,-3.0625,-7,-5,1.4375,2,117,"lesser",">200","SCCMAD"
"1694",5,2018-11-28,-3.75,-3.375,-6.5,-6.5,0.375,0,108,"lesser",">200","SCCMAD"
"1695",5,2018-11-29,2.0625,1.1875,-2,-2.5,-0.875,-0.5,49,"lesser",">100","SCCMAD"
"1696",5,2018-11-30,3.6875,3.625,-1,0,-0.0625,1,48,"lesser",">100","SCCMAD"
"1697",5,2018-12-01,3.8125,3.375,1.5,1.5,-0.4375,0,49,"lesser",">100","SCCMAD"
"1698",5,2018-12-02,6.625,6.3125,3.5,3.5,-0.3125,0,0,"none","none","SCCMAD"
"1699",5,2018-12-03,2.0625,2,0.5,0.5,-0.0625,0,0,"none","none","SCCMAD"
"1700",5,2018-12-04,0.0625,0.25,-1,-1,0.1875,0,0,"none","none","SCCMAD"
"1701",5,2018-12-05,-1.625,-1.5,-3,-3,0.125,0,0,"none","none","SCCMAD"
"1702",5,2018-12-06,1.1875,0.9375,-3,-2.5,-0.25,0.5,0,"none","none","SCCMAD"
"1703",5,2018-12-07,-3.5,-2.9375,-8.5,-8,0.5625,0.5,0,"none","none","SCCMAD"
"1704",5,2018-12-08,-2.5625,-2.3125,-7.5,-7,0.25,0.5,0,"none","none","SCCMAD"
"1705",5,2018-12-09,-0.6875,0.25,-9.5,-9,0.9375,0.5,0,"none","none","SCCMAD"
"1706",5,2018-12-10,-2.4375,-1.5,-9,-8,0.9375,1,0,"none","none","SCCMAD"
"1707",5,2018-12-11,1,1.4375,-4,-4.5,0.4375,-0.5,0,"none","none","SCCMAD"
"1708",5,2018-12-12,3.75,4.3125,0,-1.5,0.5625,-1.5,0,"none","none","SCCMAD"
"1709",5,2018-12-13,3.5625,3.125,-4,-4,-0.4375,0,0,"none","none","SCCMAD"
"1710",5,2018-12-14,5.25,5.1875,4,4,-0.0625,0,0,"none","none","SCCMAD"
"1711",5,2018-12-15,7.1875,8,1.5,1,0.8125,-0.5,0,"none","none","SCCMAD"
"1712",5,2018-12-16,4.5625,5.8125,-1.5,-2,1.25,-0.5,0,"none","none","SCCMAD"
"1713",5,2018-12-17,5.9375,6.125,-0.5,-1,0.1875,-0.5,0,"none","none","SCCMAD"
"1714",5,2018-12-18,2.9375,2.375,-3.5,-4,-0.5625,-0.5,0,"none","none","SCCMAD"
"1715",5,2018-12-19,6.625,5.375,1.5,0,-1.25,-1.5,0,"none","none","SCCMAD"
"1716",5,2018-12-20,7.875,7.0625,6.5,6,-0.8125,-0.5,0,"none","none","SCCMAD"
"1717",5,2018-12-21,2.4375,2.625,1,1,0.1875,0,0,"none","none","SCCMAD"
"1718",5,2018-12-22,0.875,1.375,-0.5,-0.5,0.5,0,0,"none","none","SCCMAD"
"1719",5,2018-12-23,2.75,3.125,0.5,0.5,0.375,0,0,"none","none","SCCMAD"
"1720",5,2018-12-24,1.25,2.8125,-4.5,-4.5,1.5625,0,0,"none","none","SCCMAD"
"1721",5,2018-12-25,3.6875,4.125,-1,-2,0.4375,-1,0,"none","none","SCCMAD"
"1722",5,2018-12-26,5.0625,4.75,-3.5,-3.5,-0.3125,0,0,"none","none","SCCMAD"
"1723",5,2018-12-27,6.625,5.6875,5,3.5,-0.9375,-1.5,0,"none","none","SCCMAD"
"1724",5,2018-12-28,4.6875,5.4375,-0.5,-0.5,0.75,0,0,"none","none","SCCMAD"
"1725",5,2018-12-29,-1.5,-1.25,-2,-2,0.25,0,0,"none","none","SCCMAD"
"1726",5,2018-12-30,-0.5,-0.5625,-6.5,-6,-0.0625,0.5,5,"lesser",">100","SCCMAD"
"1727",5,2018-12-31,2.8125,2.0625,0.5,-0.5,-0.75,-1,3,"lesser",">100","SCCMAD"
"1728",5,2019-01-01,0.625,1.0625,-1,-1,0.4375,0,6,"lesser",">100","SCCMAD"
"1729",5,2019-01-02,-0.8125,-0.875,-1.5,-1.5,-0.0625,0,10,"lesser",">100","SCCMAD"
"1730",5,2019-01-03,1.5,1.6875,-4,-4.5,0.1875,-0.5,13,"lesser",">100","SCCMAD"
"1731",5,2019-01-04,5.8125,6,-0.5,-1,0.1875,-0.5,12,"lesser",">100","SCCMAD"
"1732",5,2019-01-05,6.75,6.875,-1,-1.5,0.125,-0.5,0,"none","none","SCCMAD"
"1733",5,2019-01-06,5.25,5.4375,3,2.5,0.1875,-0.5,0,"none","none","SCCMAD"
