Location,Number_Avg,Type,Date,Time,AMPM,Avg_Value,Unit
Champaign-Urbana,13,Tire,4-Feb-19,11:28,PM,-0.25,C
Champaign-Urbana,13,Tire,5-Feb-19,2:28,AM,-1.25,C
Champaign-Urbana,13,Tire,5-Feb-19,5:28,AM,-1.75,C
Champaign-Urbana,13,Tire,5-Feb-19,8:28,AM,-1.25,C
Champaign-Urbana,13,Tire,5-Feb-19,11:28,AM,2.25,C
Champaign-Urbana,13,Tire,5-Feb-19,2:28,PM,2.5,C
Champaign-Urbana,13,Tire,5-Feb-19,5:28,PM,0.5,C
Champaign-Urbana,13,Tire,5-Feb-19,8:28,PM,1,C
Champaign-Urbana,13,Tire,5-Feb-19,11:28,PM,1.5,C
Champaign-Urbana,13,Tire,6-Feb-19,2:28,AM,2.25,C
Champaign-Urbana,13,Tire,6-Feb-19,5:28,AM,2.5,C
Champaign-Urbana,13,Tire,6-Feb-19,8:28,AM,1.75,C
Champaign-Urbana,13,Tire,6-Feb-19,11:28,AM,4,C
Champaign-Urbana,13,Tire,6-Feb-19,2:28,PM,5.5,C
Champaign-Urbana,13,Tire,6-Feb-19,5:28,PM,2.75,C
Champaign-Urbana,13,Tire,6-Feb-19,8:28,PM,2.5,C
Champaign-Urbana,13,Tire,6-Feb-19,11:28,PM,2.75,C
Champaign-Urbana,13,Tire,7-Feb-19,2:28,AM,3,C
Champaign-Urbana,13,Tire,7-Feb-19,5:28,AM,4.5,C
Champaign-Urbana,13,Tire,7-Feb-19,8:28,AM,7.5,C
Champaign-Urbana,13,Tire,7-Feb-19,11:28,AM,11,C
Champaign-Urbana,13,Tire,7-Feb-19,2:28,PM,4,C
Champaign-Urbana,13,Tire,7-Feb-19,5:28,PM,-1.25,C
Champaign-Urbana,13,Tire,7-Feb-19,8:28,PM,-5,C
Champaign-Urbana,13,Tire,7-Feb-19,11:28,PM,-8,C
Champaign-Urbana,13,Tire,8-Feb-19,2:28,AM,-9.75,C
Champaign-Urbana,13,Tire,8-Feb-19,5:28,AM,-10.5,C
Champaign-Urbana,13,Tire,8-Feb-19,8:28,AM,-8,C
Champaign-Urbana,13,Tire,8-Feb-19,11:28,AM,8.75,C
Champaign-Urbana,13,Tire,8-Feb-19,2:28,PM,1.5,C
Champaign-Urbana,13,Tire,8-Feb-19,5:28,PM,-8.5,C
Champaign-Urbana,13,Tire,8-Feb-19,8:28,PM,-10.5,C
Champaign-Urbana,13,Tire,8-Feb-19,11:28,PM,-11.25,C
Champaign-Urbana,13,Tire,9-Feb-19,2:28,AM,-12.25,C
Champaign-Urbana,13,Tire,9-Feb-19,5:28,AM,-13.25,C
Champaign-Urbana,13,Tire,9-Feb-19,8:28,AM,-9,C
Champaign-Urbana,13,Tire,9-Feb-19,11:28,AM,8,C
Champaign-Urbana,13,Tire,9-Feb-19,2:28,PM,3.5,C
Champaign-Urbana,13,Tire,9-Feb-19,5:28,PM,-4,C
Champaign-Urbana,13,Tire,9-Feb-19,8:28,PM,-6.25,C
Champaign-Urbana,13,Tire,9-Feb-19,11:28,PM,-4,C
Champaign-Urbana,13,Tire,10-Feb-19,2:28,AM,-5.75,C
Champaign-Urbana,13,Tire,10-Feb-19,5:28,AM,-5.25,C
Champaign-Urbana,13,Tire,10-Feb-19,8:28,AM,-3.5,C
Champaign-Urbana,13,Tire,10-Feb-19,11:28,AM,-0.5,C
Champaign-Urbana,13,Tire,10-Feb-19,2:28,PM,-0.5,C
Champaign-Urbana,13,Tire,10-Feb-19,5:28,PM,0,C
Champaign-Urbana,13,Tire,10-Feb-19,8:28,PM,0,C
Champaign-Urbana,13,Tire,10-Feb-19,11:28,PM,0,C
Champaign-Urbana,13,Tire,11-Feb-19,2:28,AM,0,C
Champaign-Urbana,13,Tire,11-Feb-19,5:28,AM,0,C
Champaign-Urbana,13,Tire,11-Feb-19,8:28,AM,0.25,C
Champaign-Urbana,13,Tire,11-Feb-19,11:28,AM,1.75,C
Champaign-Urbana,13,Tire,11-Feb-19,2:28,PM,1.75,C
Champaign-Urbana,13,Tire,11-Feb-19,5:28,PM,1,C
Champaign-Urbana,13,Tire,11-Feb-19,8:28,PM,0.75,C
Champaign-Urbana,13,Tire,11-Feb-19,11:28,PM,0.5,C
Champaign-Urbana,13,Tire,12-Feb-19,2:28,AM,1,C
Champaign-Urbana,13,Tire,12-Feb-19,5:28,AM,1.75,C
Champaign-Urbana,13,Tire,12-Feb-19,8:28,AM,2,C
Champaign-Urbana,13,Tire,12-Feb-19,11:28,AM,2,C
Champaign-Urbana,13,Tire,12-Feb-19,2:28,PM,-0.25,C
Champaign-Urbana,13,Tire,12-Feb-19,5:28,PM,-1.5,C
Champaign-Urbana,13,Tire,12-Feb-19,8:28,PM,-2.25,C
Champaign-Urbana,13,Tire,12-Feb-19,11:28,PM,-3.75,C
Champaign-Urbana,13,Tire,13-Feb-19,2:28,AM,-6.75,C
Champaign-Urbana,13,Tire,13-Feb-19,5:28,AM,-8.25,C
Champaign-Urbana,13,Tire,13-Feb-19,8:28,AM,-4.5,C
Champaign-Urbana,13,Tire,13-Feb-19,11:28,AM,14,C
Champaign-Urbana,13,Tire,13-Feb-19,2:28,PM,6.75,C
Champaign-Urbana,13,Tire,13-Feb-19,5:28,PM,-0.25,C
Champaign-Urbana,13,Tire,13-Feb-19,8:28,PM,0,C
Champaign-Urbana,13,Tire,13-Feb-19,11:28,PM,1,C
Champaign-Urbana,13,Tire,14-Feb-19,2:28,AM,1.5,C
Champaign-Urbana,13,Tire,14-Feb-19,5:28,AM,1.5,C
Champaign-Urbana,13,Tire,14-Feb-19,8:28,AM,3,C
Champaign-Urbana,13,Tire,14-Feb-19,11:28,AM,11.5,C
Champaign-Urbana,13,Tire,14-Feb-19,2:28,PM,14.5,C
Champaign-Urbana,13,Tire,14-Feb-19,5:28,PM,7.75,C
Champaign-Urbana,13,Tire,14-Feb-19,8:28,PM,5.5,C
Champaign-Urbana,13,Tire,14-Feb-19,11:28,PM,0.5,C
Champaign-Urbana,13,Tire,15-Feb-19,2:28,AM,-3.5,C
Champaign-Urbana,13,Tire,15-Feb-19,5:28,AM,-7.5,C
Champaign-Urbana,13,Tire,15-Feb-19,8:28,AM,-4,C
Champaign-Urbana,13,Tire,15-Feb-19,11:28,AM,-0.25,C
Champaign-Urbana,13,Tire,15-Feb-19,2:28,PM,-1.75,C
Champaign-Urbana,13,Tire,15-Feb-19,5:28,PM,-4,C
Champaign-Urbana,13,Tire,15-Feb-19,8:28,PM,-6,C
Champaign-Urbana,13,Tire,15-Feb-19,11:28,PM,-6.75,C
Champaign-Urbana,13,Tire,16-Feb-19,2:28,AM,-8,C
Champaign-Urbana,13,Tire,16-Feb-19,5:28,AM,-9.5,C
Champaign-Urbana,13,Tire,16-Feb-19,8:28,AM,-2.25,C
Champaign-Urbana,13,Tire,16-Feb-19,11:28,AM,8.25,C
Champaign-Urbana,13,Tire,16-Feb-19,2:28,PM,10,C
Champaign-Urbana,13,Tire,16-Feb-19,5:28,PM,-1.75,C
Champaign-Urbana,13,Tire,16-Feb-19,8:28,PM,-3.75,C
Champaign-Urbana,13,Tire,16-Feb-19,11:28,PM,-4,C
Champaign-Urbana,13,Tire,17-Feb-19,2:28,AM,-3.25,C
Champaign-Urbana,13,Tire,17-Feb-19,5:28,AM,-3.25,C
Champaign-Urbana,13,Tire,17-Feb-19,8:28,AM,-2.5,C
Champaign-Urbana,13,Tire,17-Feb-19,11:28,AM,-1,C
Champaign-Urbana,13,Tire,17-Feb-19,2:28,PM,0,C
Champaign-Urbana,13,Tire,17-Feb-19,5:28,PM,-0.25,C
Champaign-Urbana,13,Tire,17-Feb-19,8:28,PM,-1,C
Champaign-Urbana,13,Tire,17-Feb-19,11:28,PM,-2,C
Champaign-Urbana,13,Tire,18-Feb-19,2:28,AM,-2.5,C
Champaign-Urbana,13,Tire,18-Feb-19,5:28,AM,-3,C
Champaign-Urbana,13,Tire,18-Feb-19,8:28,AM,-1.5,C
Champaign-Urbana,13,Tire,18-Feb-19,11:28,AM,2,C
Champaign-Urbana,13,Tire,18-Feb-19,2:28,PM,1.5,C
Champaign-Urbana,13,Tire,18-Feb-19,5:28,PM,-1.75,C
Champaign-Urbana,13,Tire,18-Feb-19,8:28,PM,-2.25,C
Champaign-Urbana,13,Tire,18-Feb-19,11:28,PM,-5.5,C
Champaign-Urbana,13,Tire,19-Feb-19,2:28,AM,-6.25,C
Champaign-Urbana,13,Tire,19-Feb-19,5:28,AM,-7.5,C
Champaign-Urbana,13,Tire,19-Feb-19,8:28,AM,-1,C
Champaign-Urbana,13,Tire,19-Feb-19,11:28,AM,13,C
Champaign-Urbana,13,Tire,19-Feb-19,2:28,PM,6.25,C
Champaign-Urbana,13,Tire,19-Feb-19,5:28,PM,0,C
Champaign-Urbana,13,Tire,19-Feb-19,8:28,PM,-0.5,C
Champaign-Urbana,13,Tire,19-Feb-19,11:28,PM,-0.75,C
Champaign-Urbana,13,Tire,20-Feb-19,2:28,AM,-0.75,C
Champaign-Urbana,13,Tire,20-Feb-19,5:28,AM,0,C
Champaign-Urbana,13,Tire,20-Feb-19,8:28,AM,1,C
Champaign-Urbana,13,Tire,20-Feb-19,11:28,AM,2,C
Champaign-Urbana,13,Tire,20-Feb-19,2:28,PM,5.5,C
Champaign-Urbana,13,Tire,20-Feb-19,5:28,PM,2.5,C
Champaign-Urbana,13,Tire,20-Feb-19,8:28,PM,1,C
Champaign-Urbana,13,Tire,20-Feb-19,11:28,PM,0,C
Champaign-Urbana,13,Tire,21-Feb-19,2:28,AM,-1,C
Champaign-Urbana,13,Tire,21-Feb-19,5:28,AM,-2.75,C
Champaign-Urbana,13,Tire,21-Feb-19,8:28,AM,2.5,C
Champaign-Urbana,13,Tire,21-Feb-19,11:28,AM,22.75,C
Champaign-Urbana,13,Tire,21-Feb-19,2:28,PM,8.5,C
Champaign-Urbana,13,Tire,21-Feb-19,5:28,PM,2.25,C
Champaign-Urbana,13,Tire,21-Feb-19,8:28,PM,-0.5,C
Champaign-Urbana,13,Tire,21-Feb-19,11:28,PM,-1.75,C
Champaign-Urbana,13,Tire,22-Feb-19,2:28,AM,-2,C
Champaign-Urbana,13,Tire,22-Feb-19,5:28,AM,-3,C
Champaign-Urbana,13,Tire,22-Feb-19,8:28,AM,2,C
Champaign-Urbana,13,Tire,22-Feb-19,11:28,AM,18.25,C
Champaign-Urbana,13,Tire,22-Feb-19,2:28,PM,13,C
Champaign-Urbana,13,Tire,22-Feb-19,5:28,PM,4.75,C
Champaign-Urbana,13,Tire,22-Feb-19,8:28,PM,2.75,C
Champaign-Urbana,13,Tire,22-Feb-19,11:28,PM,1.5,C
Champaign-Urbana,13,Tire,23-Feb-19,2:28,AM,2.25,C
Champaign-Urbana,13,Tire,23-Feb-19,5:28,AM,2.5,C
Champaign-Urbana,13,Tire,23-Feb-19,8:28,AM,4,C
Champaign-Urbana,13,Tire,23-Feb-19,11:28,AM,7,C
Champaign-Urbana,13,Tire,23-Feb-19,2:28,PM,8.25,C
Champaign-Urbana,13,Tire,23-Feb-19,5:28,PM,8,C
Champaign-Urbana,13,Tire,23-Feb-19,8:28,PM,9,C
Champaign-Urbana,13,Tire,23-Feb-19,11:28,PM,9.75,C
Champaign-Urbana,13,Tire,24-Feb-19,2:28,AM,6.5,C
Champaign-Urbana,13,Tire,24-Feb-19,5:28,AM,1,C
Champaign-Urbana,13,Tire,24-Feb-19,8:28,AM,0.75,C
Champaign-Urbana,13,Tire,24-Feb-19,11:28,AM,12.5,C
Champaign-Urbana,13,Tire,24-Feb-19,2:28,PM,7.25,C
Champaign-Urbana,13,Tire,24-Feb-19,5:28,PM,-2,C
Champaign-Urbana,13,Tire,24-Feb-19,8:28,PM,-4.25,C
Champaign-Urbana,13,Tire,24-Feb-19,11:28,PM,-6.75,C
Champaign-Urbana,13,Tire,25-Feb-19,2:28,AM,-8.5,C
Champaign-Urbana,13,Tire,25-Feb-19,5:28,AM,-9.75,C
Champaign-Urbana,13,Tire,25-Feb-19,8:28,AM,-3.75,C
Champaign-Urbana,13,Tire,25-Feb-19,11:28,AM,21.5,C
Champaign-Urbana,13,Tire,25-Feb-19,2:28,PM,11.25,C
Champaign-Urbana,13,Tire,25-Feb-19,5:28,PM,-0.25,C
Champaign-Urbana,13,Tire,25-Feb-19,8:28,PM,-1.5,C
Champaign-Urbana,13,Tire,25-Feb-19,11:28,PM,-1.5,C
Champaign-Urbana,13,Tire,26-Feb-19,2:28,AM,-4,C
Champaign-Urbana,13,Tire,26-Feb-19,5:28,AM,-4,C
Champaign-Urbana,13,Tire,26-Feb-19,8:28,AM,-0.5,C
Champaign-Urbana,13,Tire,26-Feb-19,11:28,AM,20,C
Champaign-Urbana,13,Tire,26-Feb-19,2:28,PM,13.5,C
Champaign-Urbana,13,Tire,26-Feb-19,5:28,PM,2.75,C
Champaign-Urbana,13,Tire,26-Feb-19,8:28,PM,-1.75,C
Champaign-Urbana,13,Tire,26-Feb-19,11:28,PM,-1.75,C
Champaign-Urbana,13,Tire,27-Feb-19,2:28,AM,0,C
Champaign-Urbana,13,Tire,27-Feb-19,5:28,AM,0.5,C
Champaign-Urbana,13,Tire,27-Feb-19,8:28,AM,3,C
Champaign-Urbana,13,Tire,27-Feb-19,11:28,AM,4.5,C
Champaign-Urbana,13,Tire,27-Feb-19,2:28,PM,2.75,C
Champaign-Urbana,13,Tire,27-Feb-19,5:28,PM,-1,C
Champaign-Urbana,13,Tire,27-Feb-19,8:28,PM,-3.75,C
Champaign-Urbana,13,Tire,27-Feb-19,11:28,PM,-5.75,C
Champaign-Urbana,13,Tire,28-Feb-19,2:28,AM,-7.25,C
Champaign-Urbana,13,Tire,28-Feb-19,5:28,AM,-7,C
Champaign-Urbana,13,Tire,28-Feb-19,8:28,AM,-2,C
Champaign-Urbana,13,Tire,28-Feb-19,11:28,AM,9,C
Champaign-Urbana,13,Tire,28-Feb-19,2:28,PM,4.75,C
Champaign-Urbana,13,Tire,28-Feb-19,5:28,PM,0.25,C
Champaign-Urbana,13,Tire,28-Feb-19,8:28,PM,-0.5,C
Champaign-Urbana,13,Tire,28-Feb-19,11:28,PM,-3.75,C
Champaign-Urbana,13,Tire,1-Mar-19,2:28,AM,-4.5,C
Champaign-Urbana,13,Tire,1-Mar-19,5:28,AM,-5.5,C
Champaign-Urbana,13,Tire,1-Mar-19,8:28,AM,2.75,C
Champaign-Urbana,13,Tire,1-Mar-19,11:28,AM,23.25,C
Champaign-Urbana,13,Tire,1-Mar-19,2:28,PM,16.75,C
Champaign-Urbana,13,Tire,1-Mar-19,5:28,PM,5,C
Champaign-Urbana,13,Tire,1-Mar-19,8:28,PM,1,C
Champaign-Urbana,13,Tire,1-Mar-19,11:28,PM,-1.25,C
Champaign-Urbana,13,Tire,2-Mar-19,2:28,AM,0,C
Champaign-Urbana,13,Tire,2-Mar-19,5:28,AM,0.75,C
Champaign-Urbana,13,Tire,2-Mar-19,8:28,AM,0.5,C
Champaign-Urbana,13,Tire,2-Mar-19,11:28,AM,2.5,C
Champaign-Urbana,13,Tire,2-Mar-19,2:28,PM,4.5,C
Champaign-Urbana,13,Tire,2-Mar-19,5:28,PM,1.25,C
Champaign-Urbana,13,Tire,2-Mar-19,8:28,PM,-1,C
Champaign-Urbana,13,Tire,2-Mar-19,11:28,PM,-1,C
Champaign-Urbana,13,Tire,3-Mar-19,2:28,AM,-1.5,C
Champaign-Urbana,13,Tire,3-Mar-19,5:28,AM,-2.5,C
Champaign-Urbana,13,Tire,3-Mar-19,8:28,AM,-2.25,C
Champaign-Urbana,13,Tire,3-Mar-19,11:28,AM,-3.25,C
Champaign-Urbana,13,Tire,3-Mar-19,2:28,PM,-0.25,C
Champaign-Urbana,13,Tire,3-Mar-19,5:28,PM,-6.5,C
Champaign-Urbana,13,Tire,3-Mar-19,8:28,PM,-10.25,C
Champaign-Urbana,13,Tire,3-Mar-19,11:28,PM,-14,C
Champaign-Urbana,13,Tire,4-Mar-19,2:28,AM,-15.25,C
Champaign-Urbana,13,Tire,4-Mar-19,5:28,AM,-17.25,C
Champaign-Urbana,13,Tire,4-Mar-19,8:28,AM,-10.25,C
Champaign-Urbana,13,Tire,4-Mar-19,11:28,AM,9,C
Champaign-Urbana,13,Tire,4-Mar-19,2:28,PM,-0.25,C
Champaign-Urbana,13,Tire,4-Mar-19,5:28,PM,-9.25,C
Champaign-Urbana,13,Tire,4-Mar-19,8:28,PM,-12,C
Champaign-Urbana,13,Tire,4-Mar-19,11:28,PM,-11.5,C
Champaign-Urbana,13,Tire,5-Mar-19,2:28,AM,-13.25,C
Champaign-Urbana,13,Tire,5-Mar-19,5:28,AM,-13.75,C
Champaign-Urbana,13,Tire,5-Mar-19,8:28,AM,-5.25,C
Champaign-Urbana,13,Tire,5-Mar-19,11:28,AM,1.5,C
Champaign-Urbana,13,Tire,5-Mar-19,2:28,PM,1.75,C
Champaign-Urbana,13,Tire,5-Mar-19,5:28,PM,-6.25,C
Champaign-Urbana,13,Tire,5-Mar-19,8:28,PM,-10.25,C
Champaign-Urbana,13,Tire,5-Mar-19,11:28,PM,-11.75,C
Champaign-Urbana,13,Tire,6-Mar-19,2:28,AM,-14.25,C
Champaign-Urbana,13,Tire,6-Mar-19,5:28,AM,-15.25,C
Champaign-Urbana,13,Tire,6-Mar-19,8:28,AM,-1,C
Champaign-Urbana,13,Tire,6-Mar-19,11:28,AM,18,C
Champaign-Urbana,13,Tire,6-Mar-19,2:28,PM,7.25,C
Champaign-Urbana,13,Tire,6-Mar-19,5:28,PM,-1.25,C
Champaign-Urbana,13,Tire,6-Mar-19,8:28,PM,-2.75,C
Champaign-Urbana,13,Tire,6-Mar-19,11:28,PM,-4.75,C
Champaign-Urbana,13,Tire,7-Mar-19,2:28,AM,-6.25,C
Champaign-Urbana,13,Tire,7-Mar-19,5:28,AM,-4.25,C
Champaign-Urbana,13,Tire,7-Mar-19,8:28,AM,-1.5,C
Champaign-Urbana,13,Tire,7-Mar-19,11:28,AM,5.25,C
Champaign-Urbana,13,Tire,7-Mar-19,2:28,PM,0.75,C
Champaign-Urbana,13,Tire,7-Mar-19,5:28,PM,-1.5,C
Champaign-Urbana,13,Tire,7-Mar-19,8:28,PM,-2.5,C
Champaign-Urbana,13,Tire,7-Mar-19,11:28,PM,-2.5,C
Champaign-Urbana,13,Tire,8-Mar-19,2:28,AM,-2,C
Champaign-Urbana,13,Tire,8-Mar-19,5:28,AM,-1.75,C
Champaign-Urbana,13,Tire,8-Mar-19,8:28,AM,0.5,C
Champaign-Urbana,13,Tire,8-Mar-19,11:28,AM,10.25,C
Champaign-Urbana,13,Tire,8-Mar-19,2:28,PM,7.75,C
Champaign-Urbana,13,Tire,8-Mar-19,5:28,PM,3.25,C
Champaign-Urbana,13,Tire,8-Mar-19,8:28,PM,1.75,C
Champaign-Urbana,13,Tire,8-Mar-19,11:28,PM,1.25,C
Champaign-Urbana,13,Tire,9-Mar-19,2:28,AM,1.25,C
Champaign-Urbana,13,Tire,9-Mar-19,5:28,AM,0.75,C
Champaign-Urbana,13,Tire,9-Mar-19,8:28,AM,1.5,C
Champaign-Urbana,13,Tire,9-Mar-19,11:28,AM,2.5,C
Champaign-Urbana,13,Tire,9-Mar-19,2:28,PM,4.5,C
Champaign-Urbana,13,Tire,9-Mar-19,5:28,PM,7,C
Champaign-Urbana,13,Tire,9-Mar-19,8:28,PM,6.5,C
Champaign-Urbana,13,Tire,9-Mar-19,11:28,PM,4.5,C
Champaign-Urbana,13,Tire,10-Mar-19,3:28,AM,2.5,C
Champaign-Urbana,13,Tire,10-Mar-19,6:28,AM,1.25,C
Champaign-Urbana,13,Tire,10-Mar-19,9:28,AM,3,C
Champaign-Urbana,13,Tire,10-Mar-19,12:28,PM,8.75,C
Champaign-Urbana,13,Tire,10-Mar-19,3:28,PM,11.25,C
Champaign-Urbana,13,Tire,10-Mar-19,6:28,PM,5,C
Champaign-Urbana,13,Tire,10-Mar-19,9:28,PM,0,C
Champaign-Urbana,13,Tire,11-Mar-19,12:28,AM,-0.75,C
Champaign-Urbana,13,Tire,11-Mar-19,3:28,AM,-0.75,C
Champaign-Urbana,13,Tire,11-Mar-19,6:28,AM,-1,C
Champaign-Urbana,13,Tire,11-Mar-19,9:28,AM,10,C
Champaign-Urbana,13,Tire,11-Mar-19,12:28,PM,30.75,C
Champaign-Urbana,13,Tire,11-Mar-19,3:28,PM,21,C
Champaign-Urbana,13,Tire,11-Mar-19,6:28,PM,6,C
Champaign-Urbana,13,Tire,11-Mar-19,9:28,PM,-1,C
Champaign-Urbana,13,Tire,12-Mar-19,12:28,AM,-2.75,C
Champaign-Urbana,13,Tire,12-Mar-19,3:28,AM,-3.25,C
Champaign-Urbana,13,Tire,12-Mar-19,6:28,AM,-3.5,C
Champaign-Urbana,13,Tire,12-Mar-19,9:28,AM,6.25,C
Champaign-Urbana,13,Tire,12-Mar-19,12:28,PM,12.5,C
Champaign-Urbana,13,Tire,12-Mar-19,3:28,PM,10.25,C
Champaign-Urbana,13,Tire,12-Mar-19,6:28,PM,7.5,C
Champaign-Urbana,13,Tire,12-Mar-19,9:28,PM,6.5,C
Champaign-Urbana,13,Tire,13-Mar-19,12:28,AM,5.5,C
Champaign-Urbana,13,Tire,13-Mar-19,3:28,AM,4.5,C
Champaign-Urbana,13,Tire,13-Mar-19,6:28,AM,4.25,C
Champaign-Urbana,13,Tire,13-Mar-19,9:28,AM,7,C
Champaign-Urbana,13,Tire,13-Mar-19,12:28,PM,16.25,C
Champaign-Urbana,13,Tire,13-Mar-19,3:28,PM,15.25,C
Champaign-Urbana,13,Tire,13-Mar-19,6:28,PM,15,C
Champaign-Urbana,13,Tire,13-Mar-19,9:28,PM,14.5,C
Champaign-Urbana,13,Tire,14-Mar-19,12:28,AM,12,C
Champaign-Urbana,13,Tire,14-Mar-19,3:28,AM,12.5,C
Champaign-Urbana,13,Tire,14-Mar-19,6:28,AM,12,C
Champaign-Urbana,13,Tire,14-Mar-19,9:28,AM,12.75,C
Champaign-Urbana,13,Tire,14-Mar-19,12:28,PM,21.75,C
Champaign-Urbana,13,Tire,14-Mar-19,3:28,PM,17.5,C
Champaign-Urbana,13,Tire,14-Mar-19,6:28,PM,9,C
Champaign-Urbana,13,Tire,14-Mar-19,9:28,PM,7.25,C
Champaign-Urbana,13,Tire,15-Mar-19,12:28,AM,6,C
Champaign-Urbana,13,Tire,15-Mar-19,3:28,AM,4.5,C
Champaign-Urbana,13,Tire,15-Mar-19,6:28,AM,3.5,C
Champaign-Urbana,13,Tire,15-Mar-19,9:28,AM,3,C
Champaign-Urbana,13,Tire,15-Mar-19,12:28,PM,4.75,C
Champaign-Urbana,13,Tire,15-Mar-19,3:28,PM,4.5,C
Champaign-Urbana,13,Tire,15-Mar-19,6:28,PM,4.5,C
Champaign-Urbana,13,Tire,15-Mar-19,9:28,PM,0.25,C
Champaign-Urbana,13,Tire,16-Mar-19,12:28,AM,-1.25,C
Champaign-Urbana,13,Tire,16-Mar-19,3:28,AM,-1.75,C
Champaign-Urbana,13,Tire,16-Mar-19,6:28,AM,-3.25,C
Champaign-Urbana,13,Tire,16-Mar-19,9:28,AM,16,C
Champaign-Urbana,13,Tire,16-Mar-19,12:28,PM,29,C
Champaign-Urbana,13,Tire,16-Mar-19,3:28,PM,20.25,C
Champaign-Urbana,13,Tire,16-Mar-19,6:28,PM,6.75,C
Champaign-Urbana,13,Tire,16-Mar-19,9:28,PM,-0.75,C
Champaign-Urbana,13,Tire,17-Mar-19,12:28,AM,-0.25,C
Champaign-Urbana,13,Tire,17-Mar-19,3:28,AM,1.75,C
Champaign-Urbana,13,Tire,17-Mar-19,6:28,AM,0,C
Champaign-Urbana,13,Tire,17-Mar-19,9:28,AM,18.25,C
Champaign-Urbana,13,Tire,17-Mar-19,12:28,PM,13.5,C
Champaign-Urbana,13,Tire,17-Mar-19,3:28,PM,16.25,C
Champaign-Urbana,13,Tire,17-Mar-19,6:28,PM,5.25,C
Champaign-Urbana,13,Tire,17-Mar-19,9:28,PM,0.5,C
Champaign-Urbana,13,Tire,18-Mar-19,12:28,AM,0.25,C
Champaign-Urbana,13,Tire,18-Mar-19,3:28,AM,-0.75,C
Champaign-Urbana,13,Tire,18-Mar-19,6:28,AM,-2.25,C
Champaign-Urbana,13,Tire,18-Mar-19,9:28,AM,17.25,C
Champaign-Urbana,13,Tire,18-Mar-19,12:28,PM,30,C
Champaign-Urbana,13,Tire,18-Mar-19,3:28,PM,19.5,C
Champaign-Urbana,13,Tire,18-Mar-19,6:28,PM,7.25,C
Champaign-Urbana,13,Tire,18-Mar-19,9:28,PM,0,C
Champaign-Urbana,13,Tire,19-Mar-19,12:28,AM,-2.25,C
Champaign-Urbana,13,Tire,19-Mar-19,3:28,AM,-3,C
Champaign-Urbana,13,Tire,19-Mar-19,6:28,AM,-3.5,C
Champaign-Urbana,13,Tire,19-Mar-19,9:28,AM,11,C
Champaign-Urbana,13,Tire,19-Mar-19,12:28,PM,28.5,C
Champaign-Urbana,13,Tire,19-Mar-19,3:28,PM,19,C
Champaign-Urbana,13,Tire,19-Mar-19,6:28,PM,9.5,C
Champaign-Urbana,13,Tire,19-Mar-19,9:28,PM,4.5,C
Champaign-Urbana,13,Tire,20-Mar-19,12:28,AM,4.75,C
Champaign-Urbana,13,Tire,20-Mar-19,3:28,AM,3.75,C
Champaign-Urbana,13,Tire,20-Mar-19,6:28,AM,3,C
Champaign-Urbana,13,Tire,20-Mar-19,9:28,AM,3.5,C
Champaign-Urbana,13,Tire,20-Mar-19,12:28,PM,7.5,C
Champaign-Urbana,13,Tire,20-Mar-19,3:28,PM,10.5,C
Champaign-Urbana,13,Tire,20-Mar-19,6:28,PM,8.5,C
Champaign-Urbana,13,Tire,20-Mar-19,9:28,PM,5.75,C
Champaign-Urbana,13,Tire,21-Mar-19,12:28,AM,6,C
Champaign-Urbana,13,Tire,21-Mar-19,3:28,AM,3.75,C
Champaign-Urbana,13,Tire,21-Mar-19,6:28,AM,2.75,C
Champaign-Urbana,13,Tire,21-Mar-19,9:28,AM,4.5,C
Champaign-Urbana,13,Tire,21-Mar-19,12:28,PM,8,C
Champaign-Urbana,13,Tire,21-Mar-19,3:28,PM,8.5,C
Champaign-Urbana,13,Tire,21-Mar-19,6:28,PM,7.25,C
Champaign-Urbana,13,Tire,21-Mar-19,9:28,PM,0,C
Champaign-Urbana,13,Tire,22-Mar-19,12:28,AM,-1.25,C
Champaign-Urbana,13,Tire,22-Mar-19,3:28,AM,0,C
Champaign-Urbana,13,Tire,22-Mar-19,6:28,AM,0,C
Champaign-Urbana,13,Tire,22-Mar-19,9:28,AM,19.25,C
Champaign-Urbana,13,Tire,22-Mar-19,12:28,PM,33.25,C
Champaign-Urbana,13,Tire,22-Mar-19,3:28,PM,19.5,C
Champaign-Urbana,13,Tire,22-Mar-19,6:28,PM,9.25,C
Champaign-Urbana,13,Tire,22-Mar-19,9:28,PM,2.25,C
Champaign-Urbana,13,Tire,23-Mar-19,12:28,AM,-1.5,C
Champaign-Urbana,13,Tire,23-Mar-19,3:28,AM,-3,C
Champaign-Urbana,13,Tire,23-Mar-19,6:28,AM,-4.25,C
Champaign-Urbana,13,Tire,23-Mar-19,9:28,AM,20.25,C
Champaign-Urbana,13,Tire,23-Mar-19,12:28,PM,29,C
Champaign-Urbana,13,Tire,23-Mar-19,3:28,PM,19.25,C
Champaign-Urbana,13,Tire,23-Mar-19,6:28,PM,10.5,C
Champaign-Urbana,13,Tire,23-Mar-19,9:28,PM,7,C
Champaign-Urbana,13,Tire,24-Mar-19,12:28,AM,6.75,C
Champaign-Urbana,13,Tire,24-Mar-19,3:28,AM,5.5,C
Champaign-Urbana,13,Tire,24-Mar-19,6:28,AM,5,C
